# Chandrayaan-1 SWIM ion data 
# generated using SwimStartEnergyExtract at 20110426T230000 on iapetus
# Orbit :orb_1070.swim
# Energy steps [eV] : 106, 132, 165, 206, 258, 322, 403, 503, 629, 786, 983, 1229, 1536, 1920, 2400, 3000 
2009-02-05T07:35:57.769  0 0 0 0 1 1 5 19 377 351 362 187 96 17 6 1
2009-02-05T07:36:21.772  0 1 0 0 0 3 5 18 286 515 518 253 85 23 1 3
2009-02-05T07:36:29.772  0 0 1 0 0 1 2 9 430 781 257 218 115 27 5 0
2009-02-05T07:36:45.770  0 1 0 0 0 3 15 50 374 502 373 235 38 6 2 1
2009-02-05T07:36:53.770  0 1 0 0 1 4 18 24 463 721 281 112 96 26 8 1
2009-02-05T07:37:01.770  0 0 0 0 1 4 14 48 402 532 412 114 109 80 4 0
2009-02-05T07:37:09.770  0 0 0 0 1 4 12 37 451 626 302 107 84 59 1 1
2009-02-05T07:37:25.775  1 0 0 0 0 2 10 43 463 912 584 247 96 14 2 0
2009-02-05T07:37:33.775  0 0 0 0 1 6 9 34 404 732 484 251 188 23 14 0
2009-02-05T07:37:41.775  0 0 0 0 0 3 13 78 463 1183 432 328 180 16 11 0
2009-02-05T07:38:21.779  0 0 0 2 1 6 8 54 675 1030 748 300 55 47 5 1
2009-02-05T07:38:29.779  0 0 0 0 0 5 16 92 593 1381 818 346 53 57 3 1
2009-02-05T07:38:37.779  0 0 0 1 5 8 4 48 497 2033 751 254 132 28 7 2
2009-02-05T07:38:45.779  0 1 0 2 2 3 16 90 662 1592 1179 241 135 19 5 1
2009-02-05T07:38:53.779  1 0 0 0 4 3 28 183 699 2958 664 323 117 26 9 0
2009-02-05T07:39:01.779  0 0 0 0 1 14 35 98 641 2008 961 425 203 73 4 2
2009-02-05T07:39:09.779  0 0 0 2 1 7 34 89 517 1464 1094 585 137 22 7 5
2009-02-05T07:39:17.783  0 0 0 0 2 5 14 109 780 2692 958 168 151 14 3 0
2009-02-05T07:39:25.783  0 0 0 0 3 3 23 257 900 1805 812 225 102 30 9 3
2009-02-05T07:39:33.783  0 0 1 1 1 2 32 119 1110 4204 1132 363 259 14 4 0
2009-02-05T07:39:41.785  0 0 0 0 2 6 19 68 1111 4495 1091 337 183 72 8 1
2009-02-05T07:39:49.785  0 0 0 2 1 4 19 149 759 3251 1209 428 269 72 12 1
2009-02-05T07:39:57.783  0 0 1 0 2 7 17 82 857 2678 1044 514 360 90 7 1
2009-02-05T07:40:05.783  1 0 0 0 0 4 34 136 1600 6163 3269 455 213 157 3 2
2009-02-05T07:40:13.783  1 1 0 0 1 6 11 90 1013 2215 946 343 171 101 18 1
2009-02-05T07:40:21.786  0 0 2 0 3 8 31 149 921 3148 981 400 125 47 10 0
2009-02-05T07:40:29.786  0 1 0 1 0 16 26 110 2008 5228 719 232 167 58 4 1
2009-02-05T07:40:37.786  1 0 0 0 0 9 17 205 1064 3313 1533 454 381 75 11 1
2009-02-05T07:40:45.786  0 2 0 0 0 9 29 118 879 3375 1086 558 297 59 3 1
2009-02-05T07:40:53.786  0 1 0 0 3 15 44 180 2348 6255 2058 564 195 63 10 1
2009-02-05T07:41:01.786  0 1 2 2 1 10 41 220 2549 2904 951 431 316 42 8 2
2009-02-05T07:41:09.786  0 0 0 0 3 8 24 205 1541 5045 1158 210 165 39 6 2
2009-02-05T07:41:17.790  1 0 0 0 5 7 41 123 5011 6350 1303 296 89 39 8 2
2009-02-05T07:41:25.790  0 1 1 1 3 9 34 141 1917 3040 1241 318 132 22 5 1
2009-02-05T07:41:33.789  2 1 0 0 2 5 26 218 7752 4839 1176 336 133 76 6 0
2009-02-05T07:41:41.789  1 0 1 1 5 2 19 145 5070 5569 1030 392 194 59 4 0
2009-02-05T07:41:49.790  0 0 1 0 3 7 19 117 2755 4088 917 335 183 37 8 1
2009-02-05T07:51:54.809  0 1 0 0 3 11 25 120 446 509 283 178 125 96 18 2
2009-02-05T07:52:02.811  0 2 0 2 1 7 26 84 400 432 350 253 296 67 21 5
2009-02-05T07:52:10.809  1 0 4 2 1 12 25 78 359 607 528 314 190 94 83 96
2009-02-05T07:52:18.812  2 1 0 4 6 8 35 101 217 376 266 188 160 114 14 1
2009-02-05T07:52:26.812  1 2 0 1 2 16 25 101 302 489 342 155 125 72 6 1
2009-02-05T07:52:34.812  0 0 3 4 4 11 15 66 222 384 350 230 120 33 7 4
2009-02-05T07:52:42.812  1 2 2 3 6 5 35 57 239 390 316 182 134 55 13 3
2009-02-05T07:52:50.812  0 1 0 3 10 12 26 62 227 264 260 159 101 51 14 2
2009-02-05T07:52:58.812  0 0 0 2 3 10 63 74 430 787 449 222 153 49 12 1
2009-02-05T07:53:06.812  0 0 1 2 6 12 23 79 226 415 354 196 111 38 5 2
2009-02-05T07:53:14.753  2 0 1 0 2 8 21 59 173 303 320 185 83 25 17 5
2009-02-05T07:53:22.753  1 0 2 0 1 11 27 58 171 271 292 271 88 25 6 1
2009-02-05T07:53:30.755  0 0 0 0 2 8 28 91 224 273 231 241 103 57 21 6
2009-02-05T07:53:38.753  0 0 1 0 2 15 72 72 134 273 266 370 198 51 19 4
2009-02-05T07:53:46.753  0 0 1 1 0 10 26 62 161 279 287 352 135 42 10 2
2009-02-05T07:53:54.753  1 1 0 1 6 10 30 90 173 291 328 318 120 58 9 2
2009-02-05T07:54:02.753  2 0 1 0 1 2 15 55 146 266 267 278 98 50 12 9
2009-02-05T07:54:10.753  0 3 0 0 2 6 22 61 127 141 267 170 91 54 17 6
2009-02-05T07:54:18.756  1 1 3 0 4 7 26 65 140 231 290 218 95 54 13 9
2009-02-05T07:54:26.756  2 0 0 1 1 7 20 56 156 182 149 239 154 96 22 3
2009-02-05T07:54:34.756  0 0 0 1 2 7 25 43 126 271 380 215 84 48 10 3
2009-02-05T07:54:42.756  0 2 1 1 0 7 16 38 83 159 158 192 101 37 6 0
2009-02-05T07:54:50.756  0 1 0 2 0 3 6 25 69 152 155 101 62 31 16 3
2009-02-05T07:54:58.756  1 1 1 1 1 1 6 25 45 180 234 161 54 21 4 1
2009-02-05T07:55:06.756  0 2 1 0 3 4 9 23 61 147 190 91 61 32 10 8
2009-02-05T07:55:14.763  0 0 2 0 1 2 16 30 64 130 111 115 86 52 19 3
2009-02-05T07:55:22.763  1 0 0 0 0 2 12 21 76 184 139 86 69 20 22 4
2009-02-05T07:55:30.762  0 1 2 2 0 3 6 44 118 116 118 66 51 44 24 4
2009-02-05T07:55:38.763  0 1 1 0 2 4 16 51 81 109 113 101 31 13 13 9
2009-02-05T07:55:46.763  2 0 0 1 0 3 10 31 86 156 126 104 70 41 26 8
2009-02-05T07:55:54.763  0 1 1 3 4 5 13 31 95 154 145 52 49 41 10 2
2009-02-05T07:56:02.763  0 2 0 0 3 4 19 31 72 115 118 78 66 32 5 3
2009-02-05T07:56:10.763  1 0 1 2 1 1 12 25 36 114 135 50 100 54 21 4
2009-02-05T07:56:18.765  0 0 0 3 0 6 14 18 53 103 76 55 54 30 8 7
2009-02-05T07:56:26.763  0 0 1 0 1 1 14 54 83 87 76 82 83 27 7 8
2009-02-05T07:56:34.765  0 0 0 0 7 7 28 39 102 118 93 104 33 42 8 2
2009-02-05T07:56:42.765  1 0 1 1 9 3 12 35 90 102 90 52 39 34 10 1
2009-02-05T07:56:50.765  0 1 1 0 0 5 12 27 80 98 98 85 43 67 9 2
2009-02-05T07:56:58.766  1 0 1 1 7 2 8 37 68 96 54 68 28 51 22 1
2009-02-05T07:57:06.765  0 0 0 0 0 3 7 40 46 46 70 119 47 24 12 3
2009-02-05T07:57:14.770  0 0 1 10 3 7 4 8 8 41 60 52 71 17 7 4
2009-02-05T07:57:22.770  1 0 1 1 4 2 6 11 30 73 80 86 60 21 4 1
2009-02-05T07:57:30.770  1 1 0 2 1 5 13 21 60 67 66 117 50 26 4 0
2009-02-05T07:57:38.772  2 0 2 0 1 0 10 15 49 119 64 33 46 12 2 4
2009-02-05T07:57:46.772  0 0 3 2 4 4 6 18 65 99 256 80 57 10 1 2
2009-02-05T07:57:54.770  0 1 0 3 1 8 9 10 24 102 124 154 61 20 3 5
2009-02-05T07:58:02.772  1 3 1 3 2 5 5 15 31 88 62 50 122 16 6 4
2009-02-05T07:58:10.770  0 0 0 2 0 1 6 26 43 72 80 35 46 21 5 2
2009-02-05T07:58:18.773  0 1 1 2 9 4 7 5 25 100 103 95 197 21 5 5
2009-02-05T07:58:26.773  0 2 1 0 4 4 7 14 53 136 95 106 58 29 8 0
2009-02-05T07:58:34.773  1 0 0 2 7 8 11 40 49 143 122 160 117 73 12 1
2009-02-05T07:58:42.773  1 0 1 1 1 13 15 22 42 43 81 37 70 43 6 6
2009-02-05T07:58:50.772  1 0 0 2 2 3 3 10 17 37 58 33 57 70 11 0
2009-02-05T07:58:58.772  0 0 1 2 4 8 7 7 19 47 41 69 47 19 3 1
2009-02-05T07:59:06.773  0 0 2 0 3 4 7 7 6 21 72 69 112 21 44 8
2009-02-05T07:59:14.775  0 0 0 1 0 8 8 5 5 17 31 35 57 87 52 6
2009-02-05T07:59:22.775  0 0 0 1 0 1 8 4 18 28 41 37 71 61 58 7
2009-02-05T07:59:30.776  1 0 0 1 2 4 4 5 11 15 51 64 69 84 36 5
2009-02-05T07:59:38.775  0 0 0 0 1 2 5 7 11 11 32 53 51 92 38 6
2009-02-05T07:59:46.775  1 0 0 2 2 3 3 5 9 25 20 42 51 130 49 3
2009-02-05T07:59:54.775  1 0 1 2 4 11 5 8 15 15 24 62 34 43 50 2
2009-02-05T08:00:02.776  0 0 2 2 4 1 3 9 5 35 74 43 70 76 80 10
2009-02-05T08:00:10.776  0 0 2 1 0 8 6 8 8 13 7 28 78 50 65 77
2009-02-05T08:00:18.782  0 1 2 3 2 4 4 8 12 15 24 22 58 85 98 51
2009-02-05T08:00:26.782  0 0 0 1 1 9 2 6 15 11 12 19 47 66 144 70
2009-02-05T08:00:34.780  0 0 0 1 2 5 5 3 9 11 25 8 31 96 79 1
2009-02-05T08:00:42.780  1 1 1 1 0 4 7 11 16 11 18 16 60 83 64 6
2009-02-05T08:00:50.780  0 0 1 2 2 7 3 3 12 10 47 32 41 34 4 1
2009-02-05T08:00:58.782  0 0 0 2 2 9 10 5 8 10 113 37 23 48 12 0
2009-02-05T08:01:06.782  0 2 1 0 5 7 3 3 5 45 186 31 27 7 1 0
2009-02-05T08:01:14.783  0 0 0 1 4 4 3 6 10 23 121 47 33 4 2 1
2009-02-05T08:01:22.783  0 0 0 6 2 3 4 5 7 8 23 46 21 26 4 1
2009-02-05T08:01:30.783  1 1 0 0 7 8 3 9 11 24 31 19 22 39 52 1
2009-02-05T08:01:38.783  0 0 0 3 3 13 1 6 9 19 34 49 32 30 24 1
2009-02-05T08:01:46.783  0 2 3 1 7 6 4 4 16 17 49 24 66 31 2 0
2009-02-05T08:01:54.783  0 0 0 0 7 1 5 9 17 25 37 16 25 40 5 3
2009-02-05T08:02:02.782  0 0 0 3 1 1 7 4 11 14 20 32 29 32 20 4
2009-02-05T08:02:10.782  1 1 2 1 5 4 3 7 7 17 27 22 28 29 14 5
2009-02-05T08:02:18.786  0 0 0 3 3 1 2 7 11 9 21 42 37 39 32 12
2009-02-05T08:02:26.786  1 0 2 1 3 2 1 15 6 10 10 31 33 73 18 9
2009-02-05T08:02:34.786  0 0 1 0 4 2 10 5 4 8 22 29 49 13 41 37
2009-02-05T08:02:42.786  0 0 0 3 0 4 1 4 6 9 15 59 46 41 72 21
2009-02-05T08:02:50.785  0 0 0 4 6 6 2 2 6 14 14 23 28 69 25 2
2009-02-05T08:02:58.785  0 0 0 1 1 1 1 3 4 10 16 26 30 60 32 10
2009-02-05T08:03:06.785  0 1 2 0 2 2 3 4 5 16 15 34 74 38 17 16
2009-02-05T08:03:14.792  0 0 0 2 3 1 1 2 7 7 20 27 27 45 21 100
2009-02-05T08:03:22.792  0 0 0 0 0 1 3 3 16 23 15 30 25 49 46 70
2009-02-05T08:03:30.792  0 0 0 2 3 2 6 13 12 21 13 19 41 44 67 74
2009-02-05T08:03:38.792  3 0 0 0 1 2 4 7 7 9 24 27 39 88 39 29
2009-02-05T08:03:46.792  0 0 1 0 0 0 3 6 13 12 19 40 29 36 71 72
2009-02-05T08:03:54.792  0 0 2 1 0 0 0 10 11 5 10 17 44 57 50 16
2009-02-05T08:04:02.792  0 0 0 0 1 0 2 3 4 10 21 27 30 6 23 150
2009-02-05T08:04:10.792  0 0 0 1 1 0 4 1 9 9 11 3 14 14 44 270
2009-02-05T08:04:18.793  0 0 0 1 1 0 3 8 1 4 8 23 21 14 26 114
2009-02-05T08:04:26.793  0 0 0 1 1 3 0 4 11 12 9 14 11 11 25 179
2009-02-05T08:04:34.793  0 0 0 0 1 0 1 1 7 6 7 10 7 6 39 203
2009-02-05T08:04:42.793  2 1 0 0 1 1 4 2 7 8 3 3 6 15 39 157
2009-02-05T08:04:50.793  0 0 0 0 3 2 0 3 6 6 5 5 5 10 17 174
2009-02-05T08:04:58.795  0 0 1 1 0 4 1 7 10 8 1 2 4 10 14 67
2009-02-05T08:05:06.795  1 0 0 0 1 2 3 3 2 7 4 4 4 3 8 28
2009-02-05T08:05:14.796  0 0 0 0 0 2 7 2 5 2 0 26 1 0 0 5
2009-02-05T08:05:22.795  0 0 0 0 2 4 0 0 1 1 1 0 0 1 0 2
2009-02-05T08:05:30.796  0 1 0 0 0 0 0 2 0 0 0 1 1 0 0 2
2009-02-05T08:05:38.796  1 0 1 0 0 0 0 2 1 0 0 1 0 0 0 1
2009-02-05T08:05:46.796  0 0 0 2 0 1 0 0 0 1 0 0 2 0 1 0
2009-02-05T08:05:54.796  1 0 0 0 0 0 2 1 0 1 0 0 1 3 0 0
2009-02-05T08:06:02.796  0 0 0 0 0 0 1 1 2 0 1 2 0 0 0 1
2009-02-05T08:06:10.796  0 1 0 2 1 1 1 0 1 0 1 0 1 0 1 1
2009-02-05T08:06:18.802  0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0
2009-02-05T08:06:26.802  0 0 1 0 0 1 1 1 2 2 0 1 0 1 0 0
2009-02-05T08:06:34.802  0 1 1 0 1 0 1 1 2 3 0 1 1 0 0 0
2009-02-05T08:06:42.802  0 0 0 1 0 0 1 1 0 0 0 0 2 0 0 0
2009-02-05T08:06:50.802  0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0
2009-02-05T08:06:58.802  0 1 2 1 0 0 0 1 0 0 0 0 0 1 1 1
2009-02-05T08:07:06.802  0 0 0 2 1 1 1 0 1 0 0 1 1 1 0 0
2009-02-05T08:07:14.805  0 1 0 0 0 1 0 1 0 2 0 0 0 2 1 0
2009-02-05T08:07:22.805  0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0
2009-02-05T08:07:30.805  0 1 0 0 0 0 2 0 0 0 2 0 1 0 0 0
2009-02-05T08:07:38.805  1 0 0 0 0 1 0 0 1 0 0 1 0 1 2 11
2009-02-05T08:07:46.805  0 0 0 0 0 1 0 0 1 0 1 2 6 1 8 38
2009-02-05T08:07:54.805  0 1 0 1 1 2 1 0 2 2 0 1 6 4 26 76
2009-02-05T08:08:02.805  0 0 1 1 1 1 0 2 0 1 0 5 8 5 36 77
2009-02-05T08:08:10.803  0 0 0 1 0 1 1 0 4 0 0 1 0 0 0 9
2009-02-05T08:08:18.805  0 1 0 0 0 1 0 1 0 2 0 1 1 0 0 3
2009-02-05T08:08:26.805  1 0 0 0 2 0 0 1 1 1 2 1 0 0 0 0
2009-02-05T08:08:34.805  0 0 0 0 0 1 1 0 1 1 1 0 3 0 0 4
2009-02-05T08:08:42.805  0 0 1 3 0 0 0 1 0 2 0 1 0 0 0 1
2009-02-05T08:08:50.805  0 2 0 0 0 0 0 0 0 0 2 0 1 0 6 27
2009-02-05T08:08:58.805  0 1 0 0 0 0 0 0 2 0 1 0 8 0 1 22
2009-02-05T08:09:06.806  1 0 0 0 2 0 0 1 2 0 1 0 3 1 1 12
2009-02-05T08:09:14.812  0 0 0 0 0 0 1 0 1 0 0 0 3 0 5 25
2009-02-05T08:09:22.812  0 1 0 3 0 0 0 1 0 2 0 0 7 0 51 3
2009-02-05T08:09:30.812  0 0 0 0 1 2 1 1 0 1 0 1 5 1 140 17
2009-02-05T08:09:38.812  0 0 1 0 0 0 3 3 1 1 3 1 4 1 62 52
2009-02-05T08:09:46.812  0 0 1 0 0 0 1 0 1 1 0 0 4 0 1 62
2009-02-05T08:09:54.812  0 0 1 0 0 0 1 1 0 1 0 1 3 1 6 25
2009-02-05T08:10:02.812  0 0 1 1 1 0 2 0 0 0 1 0 1 1 1 11
2009-02-05T08:10:10.812  1 1 1 0 0 0 1 0 0 0 0 0 3 1 0 8
2009-02-05T08:10:18.815  0 0 0 1 0 2 1 1 2 0 1 0 5 3 1 19
2009-02-05T08:10:26.813  0 0 0 1 0 0 0 0 0 2 0 0 5 0 0 6
2009-02-05T08:10:34.813  0 0 0 0 1 1 2 1 1 4 0 0 3 0 0 2
2009-02-05T08:10:42.815  4 1 1 0 0 0 0 0 2 0 2 1 2 2 3 7
2009-02-05T08:10:50.815  0 1 1 0 2 0 1 0 1 0 0 0 7 0 1 1
2009-02-05T08:10:58.815  1 1 0 1 0 1 0 0 1 0 1 0 11 1 2 0
2009-02-05T08:11:06.813  1 0 0 0 1 1 2 2 2 1 2 2 10 2 0 8
2009-02-05T08:11:14.815  1 1 1 1 1 0 0 0 2 0 2 2 5 2 66 3
2009-02-05T08:11:22.816  0 0 1 0 0 2 2 2 0 1 0 4 0 0 63 0
2009-02-05T08:11:30.816  0 0 0 1 0 2 2 3 1 0 2 2 0 0 4 0
2009-02-05T08:11:38.816  2 0 1 2 0 1 0 1 0 2 3 5 1 2 42 1
2009-02-05T08:11:46.818  0 0 1 1 2 1 0 3 0 1 1 1 1 0 0 2
2009-02-05T08:11:54.816  0 2 3 0 1 0 0 1 2 2 3 1 3 0 0 1
2009-02-05T08:12:02.816  1 1 0 1 3 1 0 1 1 0 1 1 15 2 6 3
2009-02-05T08:12:10.816  0 1 0 0 0 0 0 1 1 1 2 0 9 2 1 19
2009-02-05T08:12:18.823  1 1 2 2 0 1 1 0 1 5 0 0 9 1 0 4
2009-02-05T08:12:26.823  1 2 0 1 1 0 1 2 2 2 0 1 5 2 1 3
2009-02-05T08:12:34.823  3 1 1 0 5 1 0 0 0 0 1 1 4 0 0 5
2009-02-05T08:12:42.825  1 0 1 0 0 0 0 0 3 0 0 0 1 1 5 4
2009-02-05T08:12:50.822  2 2 1 2 3 0 3 0 3 1 1 2 2 0 1 3
2009-02-05T08:12:58.822  2 3 1 2 1 1 1 1 1 2 1 0 0 1 2 1
2009-02-05T08:13:06.822  2 4 0 1 4 5 2 1 1 4 6 1 2 1 1 1
2009-02-05T08:13:14.825  0 0 3 2 1 2 0 1 3 1 0 1 2 4 1 1
2009-02-05T08:13:22.825  3 1 4 1 4 2 2 1 1 2 2 3 1 2 1 2
2009-02-05T08:13:30.825  1 1 2 0 1 2 3 0 1 1 1 2 0 3 1 0
2009-02-05T08:13:38.825  2 2 0 2 1 1 1 2 0 2 2 0 2 0 0 0
2009-02-05T08:13:46.825  1 0 0 0 3 1 1 0 2 1 1 1 2 0 0 0
2009-02-05T08:13:54.825  0 0 1 0 1 1 1 2 2 2 1 1 1 1 0 0
2009-02-05T08:14:02.825  0 0 0 0 0 0 1 0 1 1 1 2 2 2 1 0
2009-02-05T08:14:10.825  1 0 0 1 0 0 2 4 2 1 1 2 1 1 1 0
2009-02-05T08:14:18.767  0 2 0 2 0 0 1 0 0 1 0 1 0 1 1 0
2009-02-05T08:14:26.767  0 0 0 1 3 1 2 1 0 1 0 1 0 0 0 1
2009-02-05T08:14:34.766  1 0 1 0 0 1 0 1 0 3 1 0 0 1 0 0
2009-02-05T08:14:42.766  0 0 0 1 0 1 0 2 0 0 3 0 0 3 0 0
2009-02-05T08:14:50.767  0 0 0 1 0 1 0 1 0 0 0 2 1 0 0 0
2009-02-05T08:14:58.767  1 0 0 0 1 0 2 0 3 0 1 1 0 0 1 1
2009-02-05T08:15:06.767  0 0 0 0 0 1 0 3 1 0 0 0 0 1 0 1
2009-02-05T08:15:14.769  2 0 0 0 0 0 2 2 0 2 1 0 2 1 0 2
2009-02-05T08:15:22.769  0 1 0 0 0 1 0 0 2 0 1 0 0 0 0 1
2009-02-05T08:15:30.769  0 1 0 0 0 1 1 1 0 0 2 1 0 2 0 2
2009-02-05T08:15:38.769  4 0 1 0 0 1 1 1 1 0 1 0 0 0 1 3
2009-02-05T08:15:46.769  0 0 0 0 1 0 0 1 1 0 1 1 0 3 0 0
2009-02-05T08:15:54.770  1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
2009-02-05T08:16:02.769  0 1 1 0 0 1 1 0 3 2 0 1 1 0 1 0
2009-02-05T08:16:10.769  0 2 0 1 0 1 2 0 1 1 0 0 2 0 0 0
2009-02-05T08:16:18.776  0 0 1 0 0 2 2 2 1 0 2 2 0 1 0 1
2009-02-05T08:16:26.776  0 0 1 1 0 1 1 1 0 1 0 1 2 1 5 8
2009-02-05T08:16:34.776  0 0 0 1 0 0 1 0 0 0 1 1 0 1 0 2
2009-02-05T08:16:42.776  0 0 0 0 0 0 1 0 2 2 0 0 0 2 0 2
2009-02-05T08:16:50.776  0 0 0 0 1 1 0 1 2 0 2 0 1 1 0 3
2009-02-05T08:16:58.776  0 0 1 0 0 1 2 1 0 0 0 0 2 0 0 1
2009-02-05T08:17:06.776  0 0 0 0 0 0 2 1 0 1 0 0 1 0 1 2
2009-02-05T08:17:14.778  0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
2009-02-05T08:17:22.778  0 0 1 0 1 0 2 1 0 0 0 0 1 1 0 0
2009-02-05T08:17:30.778  0 0 0 0 0 0 0 0 2 0 0 0 4 0 2 1
2009-02-05T08:17:38.778  1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 4
2009-02-05T08:17:46.778  0 0 1 0 0 3 2 0 0 1 1 1 1 1 1 8
2009-02-05T08:17:54.778  0 0 0 0 0 1 3 1 0 1 1 0 1 1 0 0
2009-02-05T08:18:02.778  0 1 0 0 0 1 1 1 0 1 1 2 0 0 0 1
2009-02-05T08:18:10.778  0 2 0 1 1 0 0 0 0 0 0 0 0 0 2 0
